cg,collectivite,fk_territoire,indicateur,valeur,territoire_id
01.405.09.01,Commune d'Ain Beida,ouezzane,sorties,1513.0,177
01.405.09.01,Commune d'Ain Beida,ouezzane,indice_sortie (%),15.31,177
01.405.11.07,Commune de Kalaat Bouqorra,ouezzane,population_sedentaire,11794.0,178
01.405.11.07,Commune de Kalaat Bouqorra,ouezzane,natifs_residents_non_migrants,11480.0,178
01.405.11.07,Commune de Kalaat Bouqorra,ouezzane,residents_recents_10ans,13471.0,178
01.405.11.07,Commune de Kalaat Bouqorra,ouezzane,entrees,308.0,178
01.405.11.07,Commune de Kalaat Bouqorra,ouezzane,indice_entrees (%),2.61,178
01.405.11.07,Commune de Kalaat Bouqorra,ouezzane,sorties,1991.0,178
01.405.11.07,Commune de Kalaat Bouqorra,ouezzane,indice_sortie (%),14.78,178
01.405.11.11,Commune de Zoumi,ouezzane,population_sedentaire,30904.0,179
01.405.11.11,Commune de Zoumi,ouezzane,natifs_residents_non_migrants,30153.0,179
01.405.11.11,Commune de Zoumi,ouezzane,residents_recents_10ans,36455.0,179
01.405.11.11,Commune de Zoumi,ouezzane,entrees,750.0,179
01.405.11.11,Commune de Zoumi,ouezzane,indice_entrees (%),2.43,179
01.405.11.11,Commune de Zoumi,ouezzane,sorties,6302.0,179
01.405.11.11,Commune de Zoumi,ouezzane,indice_sortie (%),17.29,179
01.405.11.11.3,dont le centre urbain de Zoumi,ouezzane,population_sedentaire,3916.0,203
01.405.11.11.3,dont le centre urbain de Zoumi,ouezzane,natifs_residents_non_migrants,3671.0,203
01.405.11.11.3,dont le centre urbain de Zoumi,ouezzane,residents_recents_10ans,4491.0,203
01.405.11.11.3,dont le centre urbain de Zoumi,ouezzane,entrees,244.0,203
01.405.11.11.3,dont le centre urbain de Zoumi,ouezzane,indice_entrees (%),6.23,203
01.405.11.11.3,dont le centre urbain de Zoumi,ouezzane,sorties,820.0,203
01.405.11.11.3,dont le centre urbain de Zoumi,ouezzane,indice_sortie (%),18.26,203
