territoire_id,indicateur,valeur
144,etab_ump_nb,1
145,etab_ump_nb,0
146,etab_ump_nb,0
147,etab_ump_nb,0
148,etab_ump_nb,1
149,etab_ump_nb,0
150,etab_ump_nb,0
151,etab_ump_nb,0
152,etab_ump_nb,0
153,etab_ump_nb,0
154,etab_ump_nb,0
155,etab_ump_nb,0
156,etab_ump_nb,0
157,etab_ump_nb,0
158,etab_ump_nb,0
159,etab_ump_nb,1
160,etab_ump_nb,0
161,etab_ump_nb,0
162,etab_ump_nb,0
163,etab_ump_nb,0
164,etab_ump_nb,0
165,etab_ump_nb,0
166,etab_ump_nb,0
167,etab_ump_nb,0
168,etab_ump_nb,0
169,etab_ump_nb,0
170,etab_ump_nb,0
171,etab_ump_nb,0
172,etab_ump_nb,0
173,etab_ump_nb,0
174,etab_ump_nb,0
175,etab_ump_nb,0
176,etab_ump_nb,0
177,etab_ump_nb,0
178,etab_ump_nb,0
179,etab_ump_nb,1
4,etab_ump_nb,4
5,etab_ump_nb,1
7,etab_ump_nb,1
8,etab_ump_nb,5
9,etab_ump_nb,1
34,etab_ramed_nb,28
35,etab_ramed_nb,2
36,etab_ramed_nb,1
37,etab_ramed_nb,0
38,etab_ramed_nb,1
39,etab_ramed_nb,1
40,etab_ramed_nb,1
41,etab_ramed_nb,1
42,etab_ramed_nb,1
43,etab_ramed_nb,1
44,etab_ramed_nb,1
45,etab_ramed_nb,1
51,etab_ramed_nb,20
52,etab_ramed_nb,1
53,etab_ramed_nb,1
54,etab_ramed_nb,1
55,etab_ramed_nb,1
56,etab_ramed_nb,1
57,etab_ramed_nb,1
58,etab_ramed_nb,1
59,etab_ramed_nb,1
60,etab_ramed_nb,1
61,etab_ramed_nb,1
62,etab_ramed_nb,1
63,etab_ramed_nb,1
64,etab_ramed_nb,1
65,etab_ramed_nb,1
66,etab_ramed_nb,1
67,etab_ramed_nb,1
68,etab_ramed_nb,1
69,etab_ramed_nb,2
70,etab_ramed_nb,1
71,etab_ramed_nb,1
72,etab_ramed_nb,1
73,etab_ramed_nb,1
74,etab_ramed_nb,2
75,etab_ramed_nb,1
76,etab_ramed_nb,1
77,etab_ramed_nb,1
78,etab_ramed_nb,1
79,etab_ramed_nb,1
80,etab_ramed_nb,6
81,etab_ramed_nb,6
82,etab_ramed_nb,1
83,etab_ramed_nb,1
84,etab_ramed_nb,1
85,etab_ramed_nb,1
86,etab_ramed_nb,1
87,etab_ramed_nb,1
88,etab_ramed_nb,1
89,etab_ramed_nb,1
90,etab_ramed_nb,1
91,etab_ramed_nb,1
92,etab_ramed_nb,1
93,etab_ramed_nb,1
94,etab_ramed_nb,1
95,etab_ramed_nb,1
96,etab_ramed_nb,1
97,etab_ramed_nb,1
98,etab_ramed_nb,1
135,etab_ramed_nb,4
136,etab_ramed_nb,1
137,etab_ramed_nb,0
138,etab_ramed_nb,1
139,etab_ramed_nb,0
140,etab_ramed_nb,1
141,etab_ramed_nb,0
142,etab_ramed_nb,0
143,etab_ramed_nb,0
144,etab_ramed_nb,1
145,etab_ramed_nb,0
146,etab_ramed_nb,1
147,etab_ramed_nb,0
148,etab_ramed_nb,1
149,etab_ramed_nb,0
150,etab_ramed_nb,0
151,etab_ramed_nb,0
152,etab_ramed_nb,0
153,etab_ramed_nb,0
154,etab_ramed_nb,1
155,etab_ramed_nb,0
156,etab_ramed_nb,1
157,etab_ramed_nb,0
158,etab_ramed_nb,1
159,etab_ramed_nb,0
160,etab_ramed_nb,0
161,etab_ramed_nb,0
162,etab_ramed_nb,1
163,etab_ramed_nb,4
164,etab_ramed_nb,0
165,etab_ramed_nb,1
166,etab_ramed_nb,1
167,etab_ramed_nb,0
168,etab_ramed_nb,0
169,etab_ramed_nb,1
170,etab_ramed_nb,1
171,etab_ramed_nb,0
172,etab_ramed_nb,1
173,etab_ramed_nb,0
174,etab_ramed_nb,1
175,etab_ramed_nb,1
176,etab_ramed_nb,1
177,etab_ramed_nb,1
178,etab_ramed_nb,0
179,etab_ramed_nb,0
2,etab_ramed_nb,39
4,etab_ramed_nb,42
5,etab_ramed_nb,8
6,etab_ramed_nb,29
8,etab_ramed_nb,14
9,etab_ramed_nb,13
