territoire_id,indicateur,valeur
34,MPI,0.0099753802642226
35,MPI,0.0121877435594797
36,MPI,0.0091855665668845
37,MPI,0.0171141531318426
38,MPI,0.0374388732016087
39,MPI,0.0708955228328705
40,MPI,0.0174851827323437
41,MPI,0.033824410289526
42,MPI,0.0218953546136618
43,MPI,0.0504878908395767
44,MPI,0.0230376552790403
45,MPI,0.0282171294093132
46,MPI,0.0163359511643648
47,MPI,0.0161998998373747
48,MPI,0.011217013001442
49,MPI,0.0363998860120773
50,MPI,0.0308966245502234
51,MPI,0.0116524891927838
52,MPI,0.0189465377479792
53,MPI,0.057823434472084
54,MPI,0.05250284075737
55,MPI,0.0475891083478928
56,MPI,0.0856138914823532
57,MPI,0.0580435134470463
58,MPI,0.0159364696592093
59,MPI,0.0226991008967161
60,MPI,0.0615990459918976
61,MPI,0.0687348023056984
62,MPI,0.0750360786914825
63,MPI,0.0478413589298725
64,MPI,0.0379331931471825
65,MPI,0.0416615568101406
66,MPI,0.121790319681168
67,MPI,0.0148230940103531
68,MPI,0.0623071901500225
69,MPI,0.019572801887989
70,MPI,0.0304622258991003
71,MPI,0.0481565780937672
72,MPI,0.167051330208778
73,MPI,0.0392354503273964
74,MPI,0.0178765077143908
75,MPI,0.0211433377116919
76,MPI,0.0432166419923306
77,MPI,0.0363341234624386
78,MPI,0.0219737179577351
79,MPI,0.0377619974315167
80,MPI,0.0142132136970758
81,MPI,0.0148776927962899
82,MPI,0.0403326824307442
83,MPI,0.0334233939647675
84,MPI,0.0569103695452213
85,MPI,0.0923084989190102
86,MPI,0.0724893361330032
87,MPI,0.102938093245029
88,MPI,0.0480794049799442
89,MPI,0.083144374191761
90,MPI,0.0622822679579258
91,MPI,0.106317766010761
92,MPI,0.100200027227402
93,MPI,0.0291697103530169
94,MPI,0.0647967681288719
95,MPI,0.0989614799618721
96,MPI,0.0465054959058762
97,MPI,0.068441316485405
98,MPI,0.0722636356949806
99,MPI,0.0128764118999243
100,MPI,0.0234094075858593
101,MPI,0.0235968511551619
102,MPI,0.0165511760860682
103,MPI,0.0163573659956455
104,MPI,0.0644457712769508
105,MPI,0.0791277214884758
106,MPI,0.0694097876548767
107,MPI,0.0417582429945469
108,MPI,0.136100977659225
109,MPI,0.0975952222943306
110,MPI,0.063458576798439
111,MPI,0.0366218909621239
112,MPI,0.0250415448099375
113,MPI,0.0393602550029755
114,MPI,0.0604096204042435
115,MPI,0.0979225337505341
116,MPI,0.0292173437774181
117,MPI,0.0832705050706863
118,MPI,0.0227913502603769
119,MPI,0.0236247405409813
120,MPI,0.0654526874423027
121,MPI,0.0968490317463875
122,MPI,0.0628733634948731
123,MPI,0.0633991584181786
124,MPI,0.109383694827557
125,MPI,0.0583539120852947
126,MPI,0.0417479388415813
127,MPI,0.0817161723971367
128,MPI,0.0960552096366882
129,MPI,0.0360601767897606
130,MPI,0.0576872900128365
131,MPI,0.045224767178297
132,MPI,0.135356262326241
133,MPI,0.0900499597191811
134,MPI,0.0598791912198067
135,MPI,0.0088718831539154
136,MPI,0.0224217567592859
137,MPI,0.0505612231791019
138,MPI,0.0439979434013367
139,MPI,0.0423042476177216
140,MPI,0.070414774119854
141,MPI,0.118324220180511
142,MPI,0.0356778055429459
143,MPI,0.0461353473365307
144,MPI,0.0676398202776909
145,MPI,0.0556294582784176
146,MPI,0.061748493462801
147,MPI,0.0827090665698052
148,MPI,0.0411012694239616
149,MPI,0.022649371996522
150,MPI,0.0466529689729214
151,MPI,0.0687739253044128
152,MPI,0.0825197249650955
153,MPI,0.0644045919179916
154,MPI,0.0598802827298641
155,MPI,0.0817925110459328
156,MPI,0.0614190101623535
157,MPI,0.0630057603120804
158,MPI,0.0560121275484562
159,MPI,0.0524140037596226
160,MPI,0.0493668727576733
161,MPI,0.0792814046144486
162,MPI,0.0290410351008177
163,MPI,0.0133945634588599
164,MPI,0.0584569796919823
165,MPI,0.0439602136611939
166,MPI,0.0381285324692726
167,MPI,0.0617012940347195
168,MPI,0.0804574638605118
169,MPI,0.0938281491398811
170,MPI,0.0693970769643784
171,MPI,0.0454375334084034
172,MPI,0.0691074058413506
173,MPI,0.0758960396051407
174,MPI,0.122044317424297
175,MPI,0.0829949826002121
176,MPI,0.0456146523356438
177,MPI,0.0617465898394585
178,MPI,0.0766636952757835
179,MPI,0.0649513155221939
34,taux_pauvrete_H,2.85245112026735
35,taux_pauvrete_H,3.35144805908203
36,taux_pauvrete_H,2.57474112510681
37,taux_pauvrete_H,4.61751127243042
38,taux_pauvrete_H,9.44282864574672
39,taux_pauvrete_H,17.4253730773926
40,taux_pauvrete_H,4.79911422729492
41,taux_pauvrete_H,8.96323871612549
42,taux_pauvrete_H,5.77547025680542
43,taux_pauvrete_H,12.6982011795044
44,taux_pauvrete_H,5.84725522994995
45,taux_pauvrete_H,7.84738598036081
46,taux_pauvrete_H,4.61059427261353
47,taux_pauvrete_H,4.57364988327026
48,taux_pauvrete_H,3.23727607727051
49,taux_pauvrete_H,9.38463401794434
50,taux_pauvrete_H,7.85729932785034
51,taux_pauvrete_H,3.34911966323853
52,taux_pauvrete_H,5.13921976089478
53,taux_pauvrete_H,13.911642074585
54,taux_pauvrete_H,12.7370958328247
55,taux_pauvrete_H,11.71761319222
56,taux_pauvrete_H,21.5454120635986
57,taux_pauvrete_H,13.768461227417
58,taux_pauvrete_H,4.42787075042725
59,taux_pauvrete_H,5.788161277771
60,taux_pauvrete_H,15.2753925323486
61,taux_pauvrete_H,17.1318168640137
62,taux_pauvrete_H,18.9834861755371
63,taux_pauvrete_H,11.764705657959
64,taux_pauvrete_H,9.61153030395508
65,taux_pauvrete_H,10.522442817688
66,taux_pauvrete_H,28.5775318145752
67,taux_pauvrete_H,4.02372703853952
68,taux_pauvrete_H,15.3068675994873
69,taux_pauvrete_H,5.37052440643311
70,taux_pauvrete_H,8.04955959320068
71,taux_pauvrete_H,12.1060676574707
72,taux_pauvrete_H,38.2460975646973
73,taux_pauvrete_H,10.0445995330811
74,taux_pauvrete_H,4.80549144744873
75,taux_pauvrete_H,5.4753565788269
76,taux_pauvrete_H,10.9605417251587
77,taux_pauvrete_H,9.22510929878849
78,taux_pauvrete_H,5.93251276016235
79,taux_pauvrete_H,9.55241298675537
80,taux_pauvrete_H,3.99358677864075
81,taux_pauvrete_H,4.12867403030396
82,taux_pauvrete_H,10.7027946715563
83,taux_pauvrete_H,8.45406723022461
84,taux_pauvrete_H,13.5945749282837
85,taux_pauvrete_H,22.5184478759766
86,taux_pauvrete_H,17.87282371521
87,taux_pauvrete_H,25.0212001800537
88,taux_pauvrete_H,11.9967241287231
89,taux_pauvrete_H,20.2794628143311
90,taux_pauvrete_H,15.3879499435425
91,taux_pauvrete_H,26.5470485687256
92,taux_pauvrete_H,25.1916370391846
93,taux_pauvrete_H,7.97543500284367
94,taux_pauvrete_H,16.0812301635742
95,taux_pauvrete_H,24.2606639862061
96,taux_pauvrete_H,12.3002109527588
97,taux_pauvrete_H,17.4330005645752
98,taux_pauvrete_H,18.1638698577881
99,taux_pauvrete_H,3.55312609672546
