territoire_id,indicateur,valeur
6,Combustible de cuisson utilisé (%) - Gaz,97.9
6,Combustible de cuisson utilisé (%) - Électricité,0.3
6,Combustible de cuisson utilisé (%) - Charbon,0.5
6,Combustible de cuisson utilisé (%) - Bois énergie,1.2
6,Combustible de cuisson utilisé (%) - Autre,0.2
6,Distance moyenne des logements à la route goudronnée (Km),1.6
7,Population municipale - Pop_municipale,369471.0
7,Ménages - Ménages population,89181.0
7,Taille moyenne des ménages - Taille moyenne,4.1
7,Ménages sédentaires,88944.0
7,Type de logement (%) - Villa / Étage de villa,0.4
7,Type de logement (%) - Appartement,4.5
7,Type de logement (%) - Maison marocaine,69.4
7,Type de logement (%) - Maison sommaire / Bidonville,0.9
7,Type de logement (%) - Logement rural,23.7
7,Type de logement (%) - Autre,1.1
7,Nombre moyen de personnes par pièce d'habitation,1.6
7,Statut d'occupation du logement (%) - Propriétaire,73.2
7,Statut d'occupation du logement (%) - Locataire,9.9
7,Statut d'occupation du logement (%) - Autre,16.9
7,Âge du logement (%) - Moins de 10 ans,20.0
7,Âge du logement (%) - 10-19 ans,33.9
7,Âge du logement (%) - 20-49 ans,32.2
7,Âge du logement (%) - 50 ans ou plus,13.9
7,Disponibilité des éléments essentiels de confort (%) - Cuisine,93.3
7,Disponibilité des éléments essentiels de confort (%) - W.-C.,93.4
7,Disponibilité des éléments essentiels de confort (%) - Pièce d'eau,54.1
7,Disponibilité des éléments essentiels de confort (%) - Électricité,96.9
7,Disponibilité des éléments essentiels de confort (%) - Eau courante,51.2
7,Mode d’évacuation des eaux usées (%) - Réseau public d'assainissement,41.2
7,Mode d’évacuation des eaux usées (%) - Fosse septique,28.1
7,Mode d’évacuation des eaux usées (%) - Autre,30.6
7,Mode d’évacuation des déchets ménagers (%) - Bac à ordures de la commune,39.2
7,Mode d’évacuation des déchets ménagers (%) - Camion de la commune / Camion privé,4.6
7,Mode d’évacuation des déchets ménagers (%) - Dans la nature,51.5
7,Mode d’évacuation des déchets ménagers (%) - Autre,4.8
7,Combustible de cuisson utilisé (%) - Gaz,94.0
7,Combustible de cuisson utilisé (%) - Électricité,0.2
7,Combustible de cuisson utilisé (%) - Charbon,0.4
7,Combustible de cuisson utilisé (%) - Bois énergie,5.1
7,Combustible de cuisson utilisé (%) - Autre,0.2
7,Distance moyenne des logements à la route goudronnée (Km),3.3
8,Population municipale - Pop_municipale,411977.0
8,Ménages - Ménages population,90956.0
8,Taille moyenne des ménages - Taille moyenne,4.5
8,Ménages sédentaires,90829.0
8,Type de logement (%) - Villa / Étage de villa,0.3
8,Type de logement (%) - Appartement,2.5
8,Type de logement (%) - Maison marocaine,60.0
8,Type de logement (%) - Maison sommaire / Bidonville,0.4
8,Type de logement (%) - Logement rural,36.2
8,Type de logement (%) - Autre,0.6
8,Nombre moyen de personnes par pièce d'habitation,1.6
8,Statut d'occupation du logement (%) - Propriétaire,77.4
8,Statut d'occupation du logement (%) - Locataire,7.9
8,Statut d'occupation du logement (%) - Autre,14.6
8,Âge du logement (%) - Moins de 10 ans,13.5
8,Âge du logement (%) - 10-19 ans,33.5
8,Âge du logement (%) - 20-49 ans,40.1
8,Âge du logement (%) - 50 ans ou plus,13.0
