cg,collectivite,fk_territoire,indicateur,valeur,territoire_id,indicateur_id
01.051.07.07,Commune de Bni Bchir,al hoceima,indice_entrees (%),6.4,125,6
01.051.07.07,Commune de Bni Bchir,al hoceima,sorties,3229.0,125,11
01.051.07.07,Commune de Bni Bchir,al hoceima,indice_sortie (%),39.0,125,7
01.051.07.11,Commune de Bni Bounsar,al hoceima,population_sedentaire,6494.0,126,10
01.051.07.11,Commune de Bni Bounsar,al hoceima,natifs,9909.0,126,8
01.051.07.11,Commune de Bni Bounsar,al hoceima,natifs_residents_non_migrants,5908.0,126,9
01.051.07.11,Commune de Bni Bounsar,al hoceima,entrees,585.0,126,5
01.051.07.11,Commune de Bni Bounsar,al hoceima,indice_entrees (%),9.0,126,6
01.051.07.11,Commune de Bni Bounsar,al hoceima,sorties,4001.0,126,11
01.051.07.11,Commune de Bni Bounsar,al hoceima,indice_sortie (%),40.4,126,7
01.051.07.03,Commune de Bni Ahmed Imoukzan,al hoceima,population_sedentaire,7575.0,127,10
01.051.07.03,Commune de Bni Ahmed Imoukzan,al hoceima,natifs,9151.0,127,8
01.051.07.03,Commune de Bni Ahmed Imoukzan,al hoceima,natifs_residents_non_migrants,7014.0,127,9
01.051.07.03,Commune de Bni Ahmed Imoukzan,al hoceima,entrees,561.0,127,5
01.051.07.03,Commune de Bni Ahmed Imoukzan,al hoceima,indice_entrees (%),7.4,127,6
01.051.07.03,Commune de Bni Ahmed Imoukzan,al hoceima,sorties,2137.0,127,11
01.051.07.03,Commune de Bni Ahmed Imoukzan,al hoceima,indice_sortie (%),23.4,127,7
01.051.09.25,Commune de Tamsaout,al hoceima,population_sedentaire,12853.0,128,10
01.051.09.25,Commune de Tamsaout,al hoceima,natifs,14241.0,128,8
01.051.09.25,Commune de Tamsaout,al hoceima,natifs_residents_non_migrants,11364.0,128,9
01.051.09.25,Commune de Tamsaout,al hoceima,entrees,1489.0,128,5
01.051.09.25,Commune de Tamsaout,al hoceima,indice_entrees (%),11.6,128,6
01.051.09.25,Commune de Tamsaout,al hoceima,sorties,2876.0,128,11
01.051.09.25,Commune de Tamsaout,al hoceima,indice_sortie (%),20.2,128,7
01.051.09.15,Commune de Ketama,al hoceima,population_sedentaire,16687.0,129,10
01.051.09.15,Commune de Ketama,al hoceima,natifs,23915.0,129,8
01.051.09.15,Commune de Ketama,al hoceima,natifs_residents_non_migrants,15144.0,129,9
01.051.09.15,Commune de Ketama,al hoceima,entrees,1538.0,129,5
01.051.09.15,Commune de Ketama,al hoceima,indice_entrees (%),9.2,129,6
01.051.09.15,Commune de Ketama,al hoceima,sorties,8771.0,129,11
01.051.09.15,Commune de Ketama,al hoceima,indice_sortie (%),36.7,129,7
01.051.09.17,Commune de Moulay Ahmed Cherif,al hoceima,population_sedentaire,9356.0,130,10
01.051.09.17,Commune de Moulay Ahmed Cherif,al hoceima,natifs,10574.0,130,8
01.051.09.17,Commune de Moulay Ahmed Cherif,al hoceima,natifs_residents_non_migrants,8315.0,130,9
01.051.09.17,Commune de Moulay Ahmed Cherif,al hoceima,entrees,1041.0,130,5
01.051.09.17,Commune de Moulay Ahmed Cherif,al hoceima,indice_entrees (%),11.1,130,6
01.051.09.17,Commune de Moulay Ahmed Cherif,al hoceima,sorties,2259.0,130,11
01.051.09.17,Commune de Moulay Ahmed Cherif,al hoceima,indice_sortie (%),21.4,130,7
01.051.09.13,Commune d'Issaguen,al hoceima,population_sedentaire,17823.0,131,10
01.051.09.13,Commune d'Issaguen,al hoceima,natifs,33122.0,131,8
01.051.09.13,Commune d'Issaguen,al hoceima,natifs_residents_non_migrants,15265.0,131,9
01.051.09.13,Commune d'Issaguen,al hoceima,entrees,2545.0,131,5
01.051.09.13,Commune d'Issaguen,al hoceima,indice_entrees (%),14.3,131,6
01.051.09.13,Commune d'Issaguen,al hoceima,sorties,17857.0,131,11
01.051.09.13,Commune d'Issaguen,al hoceima,indice_sortie (%),53.9,131,7
01.051.09.13.3,dont le centre urbain d'Issaguen,al hoceima,population_sedentaire,2682.0,195,10
01.051.09.13.3,dont le centre urbain d'Issaguen,al hoceima,natifs,3944.0,195,8
01.051.09.13.3,dont le centre urbain d'Issaguen,al hoceima,natifs_residents_non_migrants,1565.0,195,9
01.051.09.13.3,dont le centre urbain d'Issaguen,al hoceima,entrees,1109.0,195,5
01.051.09.13.3,dont le centre urbain d'Issaguen,al hoceima,indice_entrees (%),41.3,195,6
01.051.09.13.3,dont le centre urbain d'Issaguen,al hoceima,sorties,2379.0,195,11
01.051.09.13.3,dont le centre urbain d'Issaguen,al hoceima,indice_sortie (%),60.3,195,7
01.051.09.09,Commune de Bni Bouchibet,al hoceima,population_sedentaire,8909.0,132,10
01.051.09.09,Commune de Bni Bouchibet,al hoceima,natifs,12105.0,132,8
01.051.09.09,Commune de Bni Bouchibet,al hoceima,natifs_residents_non_migrants,8064.0,132,9
01.051.09.09,Commune de Bni Bouchibet,al hoceima,entrees,845.0,132,5
01.051.09.09,Commune de Bni Bouchibet,al hoceima,indice_entrees (%),9.5,132,6
01.051.09.09,Commune de Bni Bouchibet,al hoceima,sorties,4041.0,132,11
01.051.09.09,Commune de Bni Bouchibet,al hoceima,indice_sortie (%),33.4,132,7
01.051.09.23,Commune de Taghzout,al hoceima,population_sedentaire,4115.0,133,10
01.051.09.23,Commune de Taghzout,al hoceima,natifs,6641.0,133,8
01.051.09.23,Commune de Taghzout,al hoceima,natifs_residents_non_migrants,3832.0,133,9
01.051.09.23,Commune de Taghzout,al hoceima,entrees,283.0,133,5
01.051.09.23,Commune de Taghzout,al hoceima,indice_entrees (%),6.9,133,6
01.051.09.23,Commune de Taghzout,al hoceima,sorties,2809.0,133,11
01.051.09.23,Commune de Taghzout,al hoceima,indice_sortie (%),42.3,133,7
01.051.09.01,Commune d'Abdelghaya Souahel,al hoceima,population_sedentaire,24428.0,134,10
01.051.09.01,Commune d'Abdelghaya Souahel,al hoceima,natifs,30455.0,134,8
01.051.09.01,Commune d'Abdelghaya Souahel,al hoceima,natifs_residents_non_migrants,22456.0,134,9
01.051.09.01,Commune d'Abdelghaya Souahel,al hoceima,entrees,1972.0,134,5
01.051.09.01,Commune d'Abdelghaya Souahel,al hoceima,indice_entrees (%),8.1,134,6
01.051.09.01,Commune d'Abdelghaya Souahel,al hoceima,sorties,7999.0,134,11
01.051.09.01,Commune d'Abdelghaya Souahel,al hoceima,indice_sortie (%),26.3,134,7
01.151,Province de Chefchaouen,chefchaouen,population_sedentaire,411845.0,8,10
01.151,Province de Chefchaouen,chefchaouen,natifs,594554.0,8,8
01.151,Province de Chefchaouen,chefchaouen,natifs_residents_non_migrants,391511.0,8,9
01.151,Province de Chefchaouen,chefchaouen,entrees,20124.0,8,5
01.151,Province de Chefchaouen,chefchaouen,indice_entrees (%),4.9,8,6
01.151,Province de Chefchaouen,chefchaouen,sorties,203043.0,8,11
01.151,Province de Chefchaouen,chefchaouen,indice_sortie (%),34.2,8,7
01.151.01.01,Commune de Chefchaouen,chefchaouen,population_sedentaire,45976.0,135,10
01.151.01.01,Commune de Chefchaouen,chefchaouen,natifs,49419.0,135,8
01.151.01.01,Commune de Chefchaouen,chefchaouen,natifs_residents_non_migrants,27147.0,135,9
01.151.01.01,Commune de Chefchaouen,chefchaouen,entrees,18677.0,135,5
01.151.01.01,Commune de Chefchaouen,chefchaouen,indice_entrees (%),40.6,135,6
01.151.01.01,Commune de Chefchaouen,chefchaouen,sorties,22272.0,135,11
01.151.01.01,Commune de Chefchaouen,chefchaouen,indice_sortie (%),45.1,135,7
01.151.03.03,Commune de Bab Berred,chefchaouen,population_sedentaire,24721.0,136,10
01.151.03.03,Commune de Bab Berred,chefchaouen,natifs,51123.0,136,8
01.151.03.03,Commune de Bab Berred,chefchaouen,natifs_residents_non_migrants,20811.0,136,9
01.151.03.03,Commune de Bab Berred,chefchaouen,entrees,3899.0,136,5
01.151.03.03,Commune de Bab Berred,chefchaouen,indice_entrees (%),15.8,136,6
01.151.03.03,Commune de Bab Berred,chefchaouen,sorties,30312.0,136,11
01.151.03.03,Commune de Bab Berred,chefchaouen,indice_sortie (%),59.3,136,7
01.151.03.03.3,dont le centre urbain de Bab Berred,chefchaouen,population_sedentaire,5926.0,196,10
01.151.03.03.3,dont le centre urbain de Bab Berred,chefchaouen,natifs,9319.0,196,8
01.151.03.03.3,dont le centre urbain de Bab Berred,chefchaouen,natifs_residents_non_migrants,3543.0,196,9
01.151.03.03.3,dont le centre urbain de Bab Berred,chefchaouen,entrees,2378.0,196,5
01.151.03.03.3,dont le centre urbain de Bab Berred,chefchaouen,indice_entrees (%),40.1,196,6
01.151.03.03.3,dont le centre urbain de Bab Berred,chefchaouen,sorties,5776.0,196,11
01.151.03.03.3,dont le centre urbain de Bab Berred,chefchaouen,indice_sortie (%),62.0,196,7
01.151.03.13,Commune d'Iounane,chefchaouen,population_sedentaire,19493.0,137,10
01.151.03.13,Commune d'Iounane,chefchaouen,natifs,24851.0,137,8
01.151.03.13,Commune d'Iounane,chefchaouen,natifs_residents_non_migrants,18277.0,137,9
01.151.03.13,Commune d'Iounane,chefchaouen,entrees,1216.0,137,5
01.151.03.13,Commune d'Iounane,chefchaouen,indice_entrees (%),6.2,137,6
01.151.03.13,Commune d'Iounane,chefchaouen,sorties,6574.0,137,11
01.151.03.13,Commune d'Iounane,chefchaouen,indice_sortie (%),26.5,137,7
01.151.03.23,Commune de Tamorot,chefchaouen,population_sedentaire,24249.0,138,10
01.151.03.23,Commune de Tamorot,chefchaouen,natifs,29647.0,138,8
01.151.03.23,Commune de Tamorot,chefchaouen,natifs_residents_non_migrants,22503.0,138,9
01.151.03.23,Commune de Tamorot,chefchaouen,entrees,1746.0,138,5
01.151.03.23,Commune de Tamorot,chefchaouen,indice_entrees (%),7.2,138,6
01.151.03.23,Commune de Tamorot,chefchaouen,sorties,7144.0,138,11
01.151.03.23,Commune de Tamorot,chefchaouen,indice_sortie (%),24.1,138,7
01.151.09.01,Commune d'Amtar,chefchaouen,population_sedentaire,8561.0,139,10
01.151.09.01,Commune d'Amtar,chefchaouen,natifs,13363.0,139,8
01.151.09.01,Commune d'Amtar,chefchaouen,natifs_residents_non_migrants,7913.0,139,9
01.151.09.01,Commune d'Amtar,chefchaouen,entrees,647.0,139,5
01.151.09.01,Commune d'Amtar,chefchaouen,indice_entrees (%),7.6,139,6
01.151.09.01,Commune d'Amtar,chefchaouen,sorties,5450.0,139,11
01.151.09.01,Commune d'Amtar,chefchaouen,indice_sortie (%),40.8,139,7
01.151.09.17,Commune de M'tioua,chefchaouen,population_sedentaire,10312.0,140,10
01.151.09.17,Commune de M'tioua,chefchaouen,natifs,16957.0,140,8
01.151.09.17,Commune de M'tioua,chefchaouen,natifs_residents_non_migrants,8354.0,140,9
01.151.09.17,Commune de M'tioua,chefchaouen,entrees,1952.0,140,5
01.151.09.17,Commune de M'tioua,chefchaouen,indice_entrees (%),18.9,140,6
01.151.09.17,Commune de M'tioua,chefchaouen,sorties,8603.0,140,11
01.151.09.17,Commune de M'tioua,chefchaouen,indice_sortie (%),50.7,140,7
01.151.09.17.3,dont le centre urbain de Jebha,chefchaouen,population_sedentaire,4447.0,197,10
01.151.09.17.3,dont le centre urbain de Jebha,chefchaouen,natifs,4908.0,197,8
01.151.09.17.3,dont le centre urbain de Jebha,chefchaouen,natifs_residents_non_migrants,2324.0,197,9
01.151.09.17.3,dont le centre urbain de Jebha,chefchaouen,entrees,2119.0,197,5
01.151.09.17.3,dont le centre urbain de Jebha,chefchaouen,indice_entrees (%),47.7,197,6
01.151.09.17.3,dont le centre urbain de Jebha,chefchaouen,sorties,2584.0,197,11
01.151.09.17.3,dont le centre urbain de Jebha,chefchaouen,indice_sortie (%),52.7,197,7
01.151.09.19,Commune d'Ouaouzgane,chefchaouen,population_sedentaire,12764.0,141,10
01.151.09.19,Commune d'Ouaouzgane,chefchaouen,natifs,15975.0,141,8
01.151.09.19,Commune d'Ouaouzgane,chefchaouen,natifs_residents_non_migrants,11650.0,141,9
01.151.09.19,Commune d'Ouaouzgane,chefchaouen,entrees,1114.0,141,5
01.151.09.19,Commune d'Ouaouzgane,chefchaouen,indice_entrees (%),8.7,141,6
01.151.09.19,Commune d'Ouaouzgane,chefchaouen,sorties,4325.0,141,11
01.151.09.19,Commune d'Ouaouzgane,chefchaouen,indice_sortie (%),27.1,141,7
01.151.09.09,Commune de Bni Rzine,chefchaouen,population_sedentaire,16533.0,142,10
01.151.09.09,Commune de Bni Rzine,chefchaouen,natifs,25015.0,142,8
01.151.09.09,Commune de Bni Rzine,chefchaouen,natifs_residents_non_migrants,15200.0,142,9
01.151.09.09,Commune de Bni Rzine,chefchaouen,entrees,1333.0,142,5
01.151.09.09,Commune de Bni Rzine,chefchaouen,indice_entrees (%),8.1,142,6
01.151.09.09,Commune de Bni Rzine,chefchaouen,sorties,9815.0,142,11
01.151.09.09,Commune de Bni Rzine,chefchaouen,indice_sortie (%),39.2,142,7
01.151.09.11,Commune de Bni Smih,chefchaouen,population_sedentaire,13914.0,143,10
01.151.09.11,Commune de Bni Smih,chefchaouen,natifs,21935.0,143,8
01.151.09.11,Commune de Bni Smih,chefchaouen,natifs_residents_non_migrants,12876.0,143,9
01.151.09.11,Commune de Bni Smih,chefchaouen,entrees,1038.0,143,5
01.151.09.11,Commune de Bni Smih,chefchaouen,indice_entrees (%),7.5,143,6
01.151.09.11,Commune de Bni Smih,chefchaouen,sorties,9059.0,143,11
01.151.09.11,Commune de Bni Smih,chefchaouen,indice_sortie (%),41.3,143,7
01.151.06.05,Commune de Bni Ahmed Cherqia,chefchaouen,population_sedentaire,10796.0,144,10
01.151.06.05,Commune de Bni Ahmed Cherqia,chefchaouen,natifs,19881.0,144,8
01.151.06.05,Commune de Bni Ahmed Cherqia,chefchaouen,natifs_residents_non_migrants,9508.0,144,9
01.151.06.05,Commune de Bni Ahmed Cherqia,chefchaouen,entrees,1288.0,144,5
01.151.06.05,Commune de Bni Ahmed Cherqia,chefchaouen,indice_entrees (%),11.9,144,6
01.151.06.05,Commune de Bni Ahmed Cherqia,chefchaouen,sorties,10374.0,144,11
01.151.06.05,Commune de Bni Ahmed Cherqia,chefchaouen,indice_sortie (%),52.2,144,7
01.151.06.07,Commune de Bni Ahmed Gharbia,chefchaouen,population_sedentaire,10623.0,145,10
01.151.06.07,Commune de Bni Ahmed Gharbia,chefchaouen,natifs,14470.0,145,8
01.151.06.07,Commune de Bni Ahmed Gharbia,chefchaouen,natifs_residents_non_migrants,9843.0,145,9
01.151.06.07,Commune de Bni Ahmed Gharbia,chefchaouen,entrees,780.0,145,5
01.151.06.07,Commune de Bni Ahmed Gharbia,chefchaouen,indice_entrees (%),7.3,145,6
01.151.06.07,Commune de Bni Ahmed Gharbia,chefchaouen,sorties,4627.0,145,11
01.151.06.07,Commune de Bni Ahmed Gharbia,chefchaouen,indice_sortie (%),32.0,145,7
01.151.06.21,Commune d'Oued Malha,chefchaouen,population_sedentaire,12073.0,146,10
01.151.06.21,Commune d'Oued Malha,chefchaouen,natifs,13720.0,146,8
01.151.06.21,Commune d'Oued Malha,chefchaouen,natifs_residents_non_migrants,10955.0,146,9
01.151.06.21,Commune d'Oued Malha,chefchaouen,entrees,1118.0,146,5
01.151.06.21,Commune d'Oued Malha,chefchaouen,indice_entrees (%),9.3,146,6
01.151.06.21,Commune d'Oued Malha,chefchaouen,sorties,2765.0,146,11
01.151.06.21,Commune d'Oued Malha,chefchaouen,indice_sortie (%),20.2,146,7
01.151.06.15,Commune de Mansoura,chefchaouen,population_sedentaire,13526.0,147,10
01.151.06.15,Commune de Mansoura,chefchaouen,natifs,17603.0,147,8
01.151.06.15,Commune de Mansoura,chefchaouen,natifs_residents_non_migrants,12765.0,147,9
01.151.06.15,Commune de Mansoura,chefchaouen,entrees,761.0,147,5
01.151.06.15,Commune de Mansoura,chefchaouen,indice_entrees (%),5.6,147,6
01.151.06.15,Commune de Mansoura,chefchaouen,sorties,4839.0,147,11
01.151.06.15,Commune de Mansoura,chefchaouen,indice_sortie (%),27.5,147,7
01.151.05.01,Commune de Bab Taza,chefchaouen,population_sedentaire,29891.0,148,10
01.151.05.01,Commune de Bab Taza,chefchaouen,natifs,40918.0,148,8
01.151.05.01,Commune de Bab Taza,chefchaouen,natifs_residents_non_migrants,26525.0,148,9
01.151.05.01,Commune de Bab Taza,chefchaouen,entrees,3353.0,148,5
01.151.05.01,Commune de Bab Taza,chefchaouen,indice_entrees (%),11.2,148,6
01.151.05.01,Commune de Bab Taza,chefchaouen,sorties,14393.0,148,11
01.151.05.01,Commune de Bab Taza,chefchaouen,indice_sortie (%),35.2,148,7
01.151.05.01.3,dont le centre urbain de Bab Taza,chefchaouen,population_sedentaire,6043.0,198,10
01.151.05.01.3,dont le centre urbain de Bab Taza,chefchaouen,natifs,5409.0,198,8
01.151.05.01.3,dont le centre urbain de Bab Taza,chefchaouen,natifs_residents_non_migrants,2852.0,198,9
01.151.05.01.3,dont le centre urbain de Bab Taza,chefchaouen,entrees,3189.0,198,5
01.151.05.01.3,dont le centre urbain de Bab Taza,chefchaouen,indice_entrees (%),52.8,198,6
01.151.05.01.3,dont le centre urbain de Bab Taza,chefchaouen,sorties,2557.0,198,11
01.151.05.01.3,dont le centre urbain de Bab Taza,chefchaouen,indice_sortie (%),47.3,198,7
01.151.05.07,Commune de Bni Salah,chefchaouen,population_sedentaire,10535.0,149,10
01.151.05.07,Commune de Bni Salah,chefchaouen,natifs,13132.0,149,8
01.151.05.07,Commune de Bni Salah,chefchaouen,natifs_residents_non_migrants,9944.0,149,9
01.151.05.07,Commune de Bni Salah,chefchaouen,entrees,591.0,149,5
01.151.05.07,Commune de Bni Salah,chefchaouen,indice_entrees (%),5.6,149,6
01.151.05.07,Commune de Bni Salah,chefchaouen,sorties,3188.0,149,11
01.151.05.07,Commune de Bni Salah,chefchaouen,indice_sortie (%),24.3,149,7
01.151.05.03,Commune de Bni Darkoul,chefchaouen,population_sedentaire,13984.0,150,10
01.151.05.03,Commune de Bni Darkoul,chefchaouen,natifs,19069.0,150,8
01.151.05.03,Commune de Bni Darkoul,chefchaouen,natifs_residents_non_migrants,12913.0,150,9
01.151.05.03,Commune de Bni Darkoul,chefchaouen,entrees,1065.0,150,5
01.151.05.03,Commune de Bni Darkoul,chefchaouen,indice_entrees (%),7.6,150,6
01.151.05.03,Commune de Bni Darkoul,chefchaouen,sorties,6156.0,150,11
01.151.05.03,Commune de Bni Darkoul,chefchaouen,indice_sortie (%),32.3,150,7
01.151.05.05,Commune de Bni Faghloum,chefchaouen,population_sedentaire,9259.0,151,10
01.151.05.05,Commune de Bni Faghloum,chefchaouen,natifs,10710.0,151,8
01.151.05.05,Commune de Bni Faghloum,chefchaouen,natifs_residents_non_migrants,8656.0,151,9
01.151.05.05,Commune de Bni Faghloum,chefchaouen,entrees,603.0,151,5
01.151.05.05,Commune de Bni Faghloum,chefchaouen,indice_entrees (%),6.5,151,6
01.151.05.05,Commune de Bni Faghloum,chefchaouen,sorties,2054.0,151,11
01.151.05.05,Commune de Bni Faghloum,chefchaouen,indice_sortie (%),19.2,151,7
01.151.05.11,Commune de Fifi,chefchaouen,population_sedentaire,6760.0,152,10
01.151.05.11,Commune de Fifi,chefchaouen,natifs,12471.0,152,8
01.151.05.11,Commune de Fifi,chefchaouen,natifs_residents_non_migrants,6309.0,152,9
01.151.05.11,Commune de Fifi,chefchaouen,entrees,449.0,152,5
01.151.05.11,Commune de Fifi,chefchaouen,indice_entrees (%),6.6,152,6
01.151.05.11,Commune de Fifi,chefchaouen,sorties,6162.0,152,11
01.151.05.11,Commune de Fifi,chefchaouen,indice_sortie (%),49.4,152,7
01.151.05.09,Commune de Derdara,chefchaouen,population_sedentaire,11273.0,153,10
01.151.05.09,Commune de Derdara,chefchaouen,natifs,17721.0,153,8
01.151.05.09,Commune de Derdara,chefchaouen,natifs_residents_non_migrants,10281.0,153,9
01.151.05.09,Commune de Derdara,chefchaouen,entrees,984.0,153,5
01.151.05.09,Commune de Derdara,chefchaouen,indice_entrees (%),8.7,153,6
01.151.05.09,Commune de Derdara,chefchaouen,sorties,7440.0,153,11
01.151.05.09,Commune de Derdara,chefchaouen,indice_sortie (%),42.0,153,7
01.151.05.15,Commune de Tanaqoub,chefchaouen,population_sedentaire,8093.0,154,10
01.151.05.15,Commune de Tanaqoub,chefchaouen,natifs,14162.0,154,8
01.151.05.15,Commune de Tanaqoub,chefchaouen,natifs_residents_non_migrants,7211.0,154,9
01.151.05.15,Commune de Tanaqoub,chefchaouen,entrees,882.0,154,5
01.151.05.15,Commune de Tanaqoub,chefchaouen,indice_entrees (%),10.9,154,6
01.151.05.15,Commune de Tanaqoub,chefchaouen,sorties,6951.0,154,11
01.151.05.15,Commune de Tanaqoub,chefchaouen,indice_sortie (%),49.1,154,7
01.151.05.13,Commune de Laghdir,chefchaouen,population_sedentaire,6454.0,155,10
01.151.05.13,Commune de Laghdir,chefchaouen,natifs,8459.0,155,8
01.151.05.13,Commune de Laghdir,chefchaouen,natifs_residents_non_migrants,5823.0,155,9
01.151.05.13,Commune de Laghdir,chefchaouen,entrees,629.0,155,5
01.151.05.13,Commune de Laghdir,chefchaouen,indice_entrees (%),9.7,155,6
01.151.05.13,Commune de Laghdir,chefchaouen,sorties,2636.0,155,11
01.151.05.13,Commune de Laghdir,chefchaouen,indice_sortie (%),31.2,155,7
01.151.11.05,Commune de Bni Selmane,chefchaouen,population_sedentaire,21409.0,156,10
01.151.11.05,Commune de Bni Selmane,chefchaouen,natifs,30788.0,156,8
01.151.11.05,Commune de Bni Selmane,chefchaouen,natifs_residents_non_migrants,20631.0,156,9
01.151.11.05,Commune de Bni Selmane,chefchaouen,entrees,778.0,156,5
01.151.11.05,Commune de Bni Selmane,chefchaouen,indice_entrees (%),3.6,156,6
01.151.11.05,Commune de Bni Selmane,chefchaouen,sorties,10157.0,156,11
01.151.11.05,Commune de Bni Selmane,chefchaouen,indice_sortie (%),33.0,156,7
01.151.11.03,Commune de Bni Mansour,chefchaouen,population_sedentaire,16659.0,157,10
01.151.11.03,Commune de Bni Mansour,chefchaouen,natifs,26764.0,157,8
01.151.11.03,Commune de Bni Mansour,chefchaouen,natifs_residents_non_migrants,16225.0,157,9
01.151.11.03,Commune de Bni Mansour,chefchaouen,entrees,434.0,157,5
01.151.11.03,Commune de Bni Mansour,chefchaouen,indice_entrees (%),2.6,157,6
01.151.11.03,Commune de Bni Mansour,chefchaouen,sorties,10539.0,157,11
01.151.11.03,Commune de Bni Mansour,chefchaouen,indice_sortie (%),39.4,157,7
01.151.07.01,Commune de Bni Bouzra,chefchaouen,population_sedentaire,15887.0,158,10
01.151.07.01,Commune de Bni Bouzra,chefchaouen,natifs,25870.0,158,8
01.151.07.01,Commune de Bni Bouzra,chefchaouen,natifs_residents_non_migrants,14706.0,158,9
01.151.07.01,Commune de Bni Bouzra,chefchaouen,entrees,1181.0,158,5
01.151.07.01,Commune de Bni Bouzra,chefchaouen,indice_entrees (%),7.4,158,6
01.151.07.01,Commune de Bni Bouzra,chefchaouen,sorties,11164.0,158,11
01.151.07.01,Commune de Bni Bouzra,chefchaouen,indice_sortie (%),43.2,158,7
01.151.07.07,Commune de Steha,chefchaouen,population_sedentaire,10891.0,159,10
01.151.07.07,Commune de Steha,chefchaouen,natifs,15733.0,159,8
01.151.07.07,Commune de Steha,chefchaouen,natifs_residents_non_migrants,9278.0,159,9
01.151.07.07,Commune de Steha,chefchaouen,entrees,1609.0,159,5
01.151.07.07,Commune de Steha,chefchaouen,indice_entrees (%),14.8,159,6
01.151.07.07,Commune de Steha,chefchaouen,sorties,6455.0,159,11
01.151.07.07,Commune de Steha,chefchaouen,indice_sortie (%),41.0,159,7
01.151.07.13,Commune de Tizgane,chefchaouen,population_sedentaire,12281.0,160,10
01.151.07.13,Commune de Tizgane,chefchaouen,natifs,14272.0,160,8
01.151.07.13,Commune de Tizgane,chefchaouen,natifs_residents_non_migrants,10741.0,160,9
01.151.07.13,Commune de Tizgane,chefchaouen,entrees,1539.0,160,5
01.151.07.13,Commune de Tizgane,chefchaouen,indice_entrees (%),12.5,160,6
01.151.07.13,Commune de Tizgane,chefchaouen,sorties,3531.0,160,11
01.151.07.13,Commune de Tizgane,chefchaouen,indice_sortie (%),24.7,160,7
01.151.07.11,Commune de Tassift,chefchaouen,population_sedentaire,6924.0,161,10
01.151.07.11,Commune de Tassift,chefchaouen,natifs,11271.0,161,8
01.151.07.11,Commune de Tassift,chefchaouen,natifs_residents_non_migrants,6315.0,161,9
01.151.07.11,Commune de Tassift,chefchaouen,entrees,608.0,161,5
01.151.07.11,Commune de Tassift,chefchaouen,indice_entrees (%),8.8,161,6
01.151.07.11,Commune de Tassift,chefchaouen,sorties,4956.0,161,11
01.151.07.11,Commune de Tassift,chefchaouen,indice_sortie (%),44.0,161,7
01.151.07.09,Commune de Talambote,chefchaouen,population_sedentaire,8004.0,162,10
01.151.07.09,Commune de Talambote,chefchaouen,natifs,19254.0,162,8
01.151.07.09,Commune de Talambote,chefchaouen,natifs_residents_non_migrants,7610.0,162,9
01.151.07.09,Commune de Talambote,chefchaouen,entrees,391.0,162,5
01.151.07.09,Commune de Talambote,chefchaouen,indice_entrees (%),4.9,162,6
01.151.07.09,Commune de Talambote,chefchaouen,sorties,11644.0,162,11
01.151.07.09,Commune de Talambote,chefchaouen,indice_sortie (%),60.5,162,7
01.405,Province d'Ouezzane,ouezzane,population_sedentaire,272041.0,9,10
01.405,Province d'Ouezzane,ouezzane,natifs,418113.0,9,8
01.405,Province d'Ouezzane,ouezzane,natifs_residents_non_migrants,252935.0,9,9
01.405,Province d'Ouezzane,ouezzane,entrees,19016.0,9,5
01.405,Province d'Ouezzane,ouezzane,indice_entrees (%),7.0,9,6
01.405,Province d'Ouezzane,ouezzane,sorties,165178.0,9,11
01.405,Province d'Ouezzane,ouezzane,indice_sortie (%),39.5,9,7
01.405.01.09,Commune d'Ouezzane,ouezzane,population_sedentaire,57336.0,163,10
01.405.01.09,Commune d'Ouezzane,ouezzane,natifs,85614.0,163,8
01.405.01.09,Commune d'Ouezzane,ouezzane,natifs_residents_non_migrants,34413.0,163,9
01.405.01.09,Commune d'Ouezzane,ouezzane,entrees,22865.0,163,5
01.405.01.09,Commune d'Ouezzane,ouezzane,indice_entrees (%),39.9,163,6
01.405.01.09,Commune d'Ouezzane,ouezzane,sorties,51201.0,163,11
01.405.01.09,Commune d'Ouezzane,ouezzane,indice_sortie (%),59.8,163,7
01.405.07.07,Commune de Mzefroune,ouezzane,population_sedentaire,6223.0,164,10
01.405.07.07,Commune de Mzefroune,ouezzane,natifs,8883.0,164,8
01.405.07.07,Commune de Mzefroune,ouezzane,natifs_residents_non_migrants,5532.0,164,9
01.405.07.07,Commune de Mzefroune,ouezzane,entrees,688.0,164,5
01.405.07.07,Commune de Mzefroune,ouezzane,indice_entrees (%),11.1,164,6
01.405.07.07,Commune de Mzefroune,ouezzane,sorties,3351.0,164,11
01.405.07.07,Commune de Mzefroune,ouezzane,indice_sortie (%),37.7,164,7
01.405.07.05,Commune de Masmouda,ouezzane,population_sedentaire,14594.0,165,10
01.405.07.05,Commune de Masmouda,ouezzane,natifs,27530.0,165,8
01.405.07.05,Commune de Masmouda,ouezzane,natifs_residents_non_migrants,13198.0,165,9
01.405.07.05,Commune de Masmouda,ouezzane,entrees,1396.0,165,5
01.405.07.05,Commune de Masmouda,ouezzane,indice_entrees (%),9.6,165,6
01.405.07.05,Commune de Masmouda,ouezzane,sorties,14331.0,165,11
01.405.07.05,Commune de Masmouda,ouezzane,indice_sortie (%),52.1,165,7
01.405.07.15,Commune de Sidi Redouane,ouezzane,population_sedentaire,17901.0,166,10
