code_geo,collectivite,sexe,indicateur,valeur,fk_territoire,territoire_id,indicateur_id
15710303.0,Commune d'Al Kharroub,Féminin,Niveau d'études dans l'enseignement général (%) - Primaire,25.2,tetouan,57.0,107
15710303.0,Commune d'Al Kharroub,Féminin,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,10.0,tetouan,57.0,109
15710303.0,Commune d'Al Kharroub,Féminin,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,5.8,tetouan,57.0,110
15710303.0,Commune d'Al Kharroub,Féminin,Niveau d'études dans l'enseignement général (%) - Supérieur,2.2,tetouan,57.0,111
15710315.0,Commune de Mallalienne,Ensemble,Taux de scolarisation des 6-11 ans en 2023/2024 (%),95.7,tetouan,58.0,115
15710315.0,Commune de Mallalienne,Ensemble,Taux d'analphabétisme des 10 ans et plus (%),27.2,tetouan,58.0,113
15710315.0,Commune de Mallalienne,Ensemble,Taux d'analphabétisme des 15 ans et plus (%),30.5,tetouan,58.0,114
15710315.0,Commune de Mallalienne,Ensemble,Population alphabète de 10 ans et plus,6537.0,tetouan,58.0,112
15710315.0,Commune de Mallalienne,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,99.9,tetouan,58.0,104
15710315.0,Commune de Mallalienne,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.4,tetouan,58.0,102
15710315.0,Commune de Mallalienne,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,8.2,tetouan,58.0,103
15710315.0,Commune de Mallalienne,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,44.2,tetouan,58.0,105
15710315.0,Commune de Mallalienne,Ensemble,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,39.9,tetouan,58.0,106
15710315.0,Commune de Mallalienne,Ensemble,Niveau d'études dans l'enseignement général (%) - Préscolaire,2.1,tetouan,58.0,108
15710315.0,Commune de Mallalienne,Ensemble,Niveau d'études dans l'enseignement général (%) - Primaire,28.9,tetouan,58.0,107
15710315.0,Commune de Mallalienne,Ensemble,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,17.4,tetouan,58.0,109
15710315.0,Commune de Mallalienne,Ensemble,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,5.2,tetouan,58.0,110
15710315.0,Commune de Mallalienne,Ensemble,Niveau d'études dans l'enseignement général (%) - Supérieur,6.4,tetouan,58.0,111
15710315.0,Commune de Mallalienne,Masculin,Taux de scolarisation des 6-11 ans en 2023/2024 (%),95.8,tetouan,58.0,115
15710315.0,Commune de Mallalienne,Masculin,Taux d'analphabétisme des 10 ans et plus (%),19.7,tetouan,58.0,113
15710315.0,Commune de Mallalienne,Masculin,Taux d'analphabétisme des 15 ans et plus (%),22.0,tetouan,58.0,114
15710315.0,Commune de Mallalienne,Masculin,Population alphabète de 10 ans et plus,3712.0,tetouan,58.0,112
15710315.0,Commune de Mallalienne,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,100.0,tetouan,58.0,104
15710315.0,Commune de Mallalienne,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.1,tetouan,58.0,102
15710315.0,Commune de Mallalienne,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,6.3,tetouan,58.0,103
15710315.0,Commune de Mallalienne,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,40.0,tetouan,58.0,105
15710315.0,Commune de Mallalienne,Masculin,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,38.1,tetouan,58.0,106
15710315.0,Commune de Mallalienne,Masculin,Niveau d'études dans l'enseignement général (%) - Préscolaire,2.8,tetouan,58.0,108
15710315.0,Commune de Mallalienne,Masculin,Niveau d'études dans l'enseignement général (%) - Primaire,29.4,tetouan,58.0,107
15710315.0,Commune de Mallalienne,Masculin,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,19.9,tetouan,58.0,109
15710315.0,Commune de Mallalienne,Masculin,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,4.4,tetouan,58.0,110
15710315.0,Commune de Mallalienne,Masculin,Niveau d'études dans l'enseignement général (%) - Supérieur,5.5,tetouan,58.0,111
15710315.0,Commune de Mallalienne,Féminin,Taux de scolarisation des 6-11 ans en 2023/2024 (%),95.7,tetouan,58.0,115
15710315.0,Commune de Mallalienne,Féminin,Taux d'analphabétisme des 10 ans et plus (%),35.1,tetouan,58.0,113
15710315.0,Commune de Mallalienne,Féminin,Taux d'analphabétisme des 15 ans et plus (%),39.5,tetouan,58.0,114
15710315.0,Commune de Mallalienne,Féminin,Population alphabète de 10 ans et plus,2825.0,tetouan,58.0,112
15710315.0,Commune de Mallalienne,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,99.7,tetouan,58.0,104
15710315.0,Commune de Mallalienne,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.7,tetouan,58.0,102
15710315.0,Commune de Mallalienne,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,10.8,tetouan,58.0,103
15710315.0,Commune de Mallalienne,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,49.8,tetouan,58.0,105
15710315.0,Commune de Mallalienne,Féminin,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,41.9,tetouan,58.0,106
15710315.0,Commune de Mallalienne,Féminin,Niveau d'études dans l'enseignement général (%) - Préscolaire,1.3,tetouan,58.0,108
15710315.0,Commune de Mallalienne,Féminin,Niveau d'études dans l'enseignement général (%) - Primaire,28.4,tetouan,58.0,107
15710315.0,Commune de Mallalienne,Féminin,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,14.8,tetouan,58.0,109
15710315.0,Commune de Mallalienne,Féminin,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,6.2,tetouan,58.0,110
15710315.0,Commune de Mallalienne,Féminin,Niveau d'études dans l'enseignement général (%) - Supérieur,7.4,tetouan,58.0,111
15710317.0,Commune de Saddina,Ensemble,Taux de scolarisation des 6-11 ans en 2023/2024 (%),98.4,tetouan,59.0,115
15710317.0,Commune de Saddina,Ensemble,Taux d'analphabétisme des 10 ans et plus (%),27.2,tetouan,59.0,113
15710317.0,Commune de Saddina,Ensemble,Taux d'analphabétisme des 15 ans et plus (%),31.1,tetouan,59.0,114
15710317.0,Commune de Saddina,Ensemble,Population alphabète de 10 ans et plus,4494.0,tetouan,59.0,112
15710317.0,Commune de Saddina,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,99.8,tetouan,59.0,104
15710317.0,Commune de Saddina,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.2,tetouan,59.0,102
15710317.0,Commune de Saddina,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,9.0,tetouan,59.0,103
15710317.0,Commune de Saddina,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,34.9,tetouan,59.0,105
15710317.0,Commune de Saddina,Ensemble,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,43.5,tetouan,59.0,106
15710317.0,Commune de Saddina,Ensemble,Niveau d'études dans l'enseignement général (%) - Préscolaire,2.9,tetouan,59.0,108
15710317.0,Commune de Saddina,Ensemble,Niveau d'études dans l'enseignement général (%) - Primaire,28.5,tetouan,59.0,107
15710317.0,Commune de Saddina,Ensemble,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,14.7,tetouan,59.0,109
15710317.0,Commune de Saddina,Ensemble,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,6.5,tetouan,59.0,110
15710317.0,Commune de Saddina,Ensemble,Niveau d'études dans l'enseignement général (%) - Supérieur,3.8,tetouan,59.0,111
15710317.0,Commune de Saddina,Masculin,Taux de scolarisation des 6-11 ans en 2023/2024 (%),98.1,tetouan,59.0,115
15710317.0,Commune de Saddina,Masculin,Taux d'analphabétisme des 10 ans et plus (%),17.9,tetouan,59.0,113
15710317.0,Commune de Saddina,Masculin,Taux d'analphabétisme des 15 ans et plus (%),20.4,tetouan,59.0,114
15710317.0,Commune de Saddina,Masculin,Population alphabète de 10 ans et plus,2616.0,tetouan,59.0,112
15710317.0,Commune de Saddina,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,99.8,tetouan,59.0,104
15710317.0,Commune de Saddina,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.1,tetouan,59.0,102
15710317.0,Commune de Saddina,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,6.8,tetouan,59.0,103
15710317.0,Commune de Saddina,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,29.4,tetouan,59.0,105
15710317.0,Commune de Saddina,Masculin,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,44.0,tetouan,59.0,106
15710317.0,Commune de Saddina,Masculin,Niveau d'études dans l'enseignement général (%) - Préscolaire,3.6,tetouan,59.0,108
15710317.0,Commune de Saddina,Masculin,Niveau d'études dans l'enseignement général (%) - Primaire,27.5,tetouan,59.0,107
15710317.0,Commune de Saddina,Masculin,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,15.9,tetouan,59.0,109
15710317.0,Commune de Saddina,Masculin,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,6.1,tetouan,59.0,110
15710317.0,Commune de Saddina,Masculin,Niveau d'études dans l'enseignement général (%) - Supérieur,2.9,tetouan,59.0,111
15710317.0,Commune de Saddina,Féminin,Taux de scolarisation des 6-11 ans en 2023/2024 (%),98.7,tetouan,59.0,115
15710317.0,Commune de Saddina,Féminin,Taux d'analphabétisme des 10 ans et plus (%),37.0,tetouan,59.0,113
15710317.0,Commune de Saddina,Féminin,Taux d'analphabétisme des 15 ans et plus (%),42.4,tetouan,59.0,114
15710317.0,Commune de Saddina,Féminin,Population alphabète de 10 ans et plus,1878.0,tetouan,59.0,112
15710317.0,Commune de Saddina,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,99.7,tetouan,59.0,104
15710317.0,Commune de Saddina,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.2,tetouan,59.0,102
15710317.0,Commune de Saddina,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,12.0,tetouan,59.0,103
15710317.0,Commune de Saddina,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,42.7,tetouan,59.0,105
15710317.0,Commune de Saddina,Féminin,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,43.1,tetouan,59.0,106
15710317.0,Commune de Saddina,Féminin,Niveau d'études dans l'enseignement général (%) - Préscolaire,2.2,tetouan,59.0,108
15710317.0,Commune de Saddina,Féminin,Niveau d'études dans l'enseignement général (%) - Primaire,29.7,tetouan,59.0,107
15710317.0,Commune de Saddina,Féminin,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,13.3,tetouan,59.0,109
15710317.0,Commune de Saddina,Féminin,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,6.8,tetouan,59.0,110
15710317.0,Commune de Saddina,Féminin,Niveau d'études dans l'enseignement général (%) - Supérieur,4.9,tetouan,59.0,111
15710321.0,Commune de Sahtryine,Ensemble,Taux de scolarisation des 6-11 ans en 2023/2024 (%),93.9,tetouan,60.0,115
15710321.0,Commune de Sahtryine,Ensemble,Taux d'analphabétisme des 10 ans et plus (%),32.0,tetouan,60.0,113
15710321.0,Commune de Sahtryine,Ensemble,Taux d'analphabétisme des 15 ans et plus (%),36.4,tetouan,60.0,114
15710321.0,Commune de Sahtryine,Ensemble,Population alphabète de 10 ans et plus,4687.0,tetouan,60.0,112
15710321.0,Commune de Sahtryine,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,99.8,tetouan,60.0,104
15710321.0,Commune de Sahtryine,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.2,tetouan,60.0,102
15710321.0,Commune de Sahtryine,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,8.2,tetouan,60.0,103
15710321.0,Commune de Sahtryine,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,36.1,tetouan,60.0,105
15710321.0,Commune de Sahtryine,Ensemble,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,56.5,tetouan,60.0,106
15710321.0,Commune de Sahtryine,Ensemble,Niveau d'études dans l'enseignement général (%) - Préscolaire,0.2,tetouan,60.0,108
15710321.0,Commune de Sahtryine,Ensemble,Niveau d'études dans l'enseignement général (%) - Primaire,29.1,tetouan,60.0,107
15710321.0,Commune de Sahtryine,Ensemble,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,9.1,tetouan,60.0,109
15710321.0,Commune de Sahtryine,Ensemble,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,2.8,tetouan,60.0,110
15710321.0,Commune de Sahtryine,Ensemble,Niveau d'études dans l'enseignement général (%) - Supérieur,2.3,tetouan,60.0,111
15710321.0,Commune de Sahtryine,Masculin,Taux de scolarisation des 6-11 ans en 2023/2024 (%),93.1,tetouan,60.0,115
15710321.0,Commune de Sahtryine,Masculin,Taux d'analphabétisme des 10 ans et plus (%),23.0,tetouan,60.0,113
15710321.0,Commune de Sahtryine,Masculin,Taux d'analphabétisme des 15 ans et plus (%),25.7,tetouan,60.0,114
15710321.0,Commune de Sahtryine,Masculin,Population alphabète de 10 ans et plus,2815.0,tetouan,60.0,112
15710321.0,Commune de Sahtryine,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,99.7,tetouan,60.0,104
15710321.0,Commune de Sahtryine,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.3,tetouan,60.0,102
15710321.0,Commune de Sahtryine,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,5.8,tetouan,60.0,103
15710321.0,Commune de Sahtryine,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,28.5,tetouan,60.0,105
15710321.0,Commune de Sahtryine,Masculin,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,61.6,tetouan,60.0,106
15710321.0,Commune de Sahtryine,Masculin,Niveau d'études dans l'enseignement général (%) - Préscolaire,0.3,tetouan,60.0,108
15710321.0,Commune de Sahtryine,Masculin,Niveau d'études dans l'enseignement général (%) - Primaire,24.5,tetouan,60.0,107
15710321.0,Commune de Sahtryine,Masculin,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,9.0,tetouan,60.0,109
15710321.0,Commune de Sahtryine,Masculin,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,2.4,tetouan,60.0,110
15710321.0,Commune de Sahtryine,Masculin,Niveau d'études dans l'enseignement général (%) - Supérieur,2.2,tetouan,60.0,111
15710321.0,Commune de Sahtryine,Féminin,Taux de scolarisation des 6-11 ans en 2023/2024 (%),94.8,tetouan,60.0,115
15710321.0,Commune de Sahtryine,Féminin,Taux d'analphabétisme des 10 ans et plus (%),42.2,tetouan,60.0,113
15710321.0,Commune de Sahtryine,Féminin,Taux d'analphabétisme des 15 ans et plus (%),48.4,tetouan,60.0,114
15710321.0,Commune de Sahtryine,Féminin,Population alphabète de 10 ans et plus,1872.0,tetouan,60.0,112
15710321.0,Commune de Sahtryine,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,99.9,tetouan,60.0,104
15710321.0,Commune de Sahtryine,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.0,tetouan,60.0,102
15710321.0,Commune de Sahtryine,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,12.0,tetouan,60.0,103
15710321.0,Commune de Sahtryine,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,47.5,tetouan,60.0,105
15710321.0,Commune de Sahtryine,Féminin,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,50.9,tetouan,60.0,106
15710321.0,Commune de Sahtryine,Féminin,Niveau d'études dans l'enseignement général (%) - Préscolaire,0.0,tetouan,60.0,108
15710321.0,Commune de Sahtryine,Féminin,Niveau d'études dans l'enseignement général (%) - Primaire,34.1,tetouan,60.0,107
15710321.0,Commune de Sahtryine,Féminin,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,9.2,tetouan,60.0,109
15710321.0,Commune de Sahtryine,Féminin,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,3.2,tetouan,60.0,110
15710321.0,Commune de Sahtryine,Féminin,Niveau d'études dans l'enseignement général (%) - Supérieur,2.5,tetouan,60.0,111
15710311.0,Commune de Bni Idder,Ensemble,Taux de scolarisation des 6-11 ans en 2023/2024 (%),98.1,tetouan,61.0,115
15710311.0,Commune de Bni Idder,Ensemble,Taux d'analphabétisme des 10 ans et plus (%),37.4,tetouan,61.0,113
15710311.0,Commune de Bni Idder,Ensemble,Taux d'analphabétisme des 15 ans et plus (%),43.4,tetouan,61.0,114
15710311.0,Commune de Bni Idder,Ensemble,Population alphabète de 10 ans et plus,2299.0,tetouan,61.0,112
15710311.0,Commune de Bni Idder,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,99.9,tetouan,61.0,104
15710311.0,Commune de Bni Idder,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.0,tetouan,61.0,102
15710311.0,Commune de Bni Idder,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,2.2,tetouan,61.0,103
15710311.0,Commune de Bni Idder,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,18.5,tetouan,61.0,105
15710311.0,Commune de Bni Idder,Ensemble,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,55.7,tetouan,61.0,106
15710311.0,Commune de Bni Idder,Ensemble,Niveau d'études dans l'enseignement général (%) - Préscolaire,2.1,tetouan,61.0,108
15710311.0,Commune de Bni Idder,Ensemble,Niveau d'études dans l'enseignement général (%) - Primaire,28.2,tetouan,61.0,107
15710311.0,Commune de Bni Idder,Ensemble,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,9.5,tetouan,61.0,109
15710311.0,Commune de Bni Idder,Ensemble,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,3.2,tetouan,61.0,110
15710311.0,Commune de Bni Idder,Ensemble,Niveau d'études dans l'enseignement général (%) - Supérieur,1.4,tetouan,61.0,111
15710311.0,Commune de Bni Idder,Masculin,Taux de scolarisation des 6-11 ans en 2023/2024 (%),97.4,tetouan,61.0,115
15710311.0,Commune de Bni Idder,Masculin,Taux d'analphabétisme des 10 ans et plus (%),28.8,tetouan,61.0,113
15710311.0,Commune de Bni Idder,Masculin,Taux d'analphabétisme des 15 ans et plus (%),33.0,tetouan,61.0,114
15710311.0,Commune de Bni Idder,Masculin,Population alphabète de 10 ans et plus,1337.0,tetouan,61.0,112
15710311.0,Commune de Bni Idder,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,99.9,tetouan,61.0,104
15710311.0,Commune de Bni Idder,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.0,tetouan,61.0,102
15710311.0,Commune de Bni Idder,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,2.1,tetouan,61.0,103
15710311.0,Commune de Bni Idder,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,15.2,tetouan,61.0,105
15710311.0,Commune de Bni Idder,Masculin,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,58.6,tetouan,61.0,106
15710311.0,Commune de Bni Idder,Masculin,Niveau d'études dans l'enseignement général (%) - Préscolaire,1.9,tetouan,61.0,108
15710311.0,Commune de Bni Idder,Masculin,Niveau d'études dans l'enseignement général (%) - Primaire,26.4,tetouan,61.0,107
15710311.0,Commune de Bni Idder,Masculin,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,9.0,tetouan,61.0,109
15710311.0,Commune de Bni Idder,Masculin,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,2.5,tetouan,61.0,110
15710311.0,Commune de Bni Idder,Masculin,Niveau d'études dans l'enseignement général (%) - Supérieur,1.6,tetouan,61.0,111
15710311.0,Commune de Bni Idder,Féminin,Taux de scolarisation des 6-11 ans en 2023/2024 (%),98.7,tetouan,61.0,115
15710311.0,Commune de Bni Idder,Féminin,Taux d'analphabétisme des 10 ans et plus (%),46.4,tetouan,61.0,113
15710311.0,Commune de Bni Idder,Féminin,Taux d'analphabétisme des 15 ans et plus (%),54.5,tetouan,61.0,114
15710311.0,Commune de Bni Idder,Féminin,Population alphabète de 10 ans et plus,962.0,tetouan,61.0,112
15710311.0,Commune de Bni Idder,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,99.9,tetouan,61.0,104
15710311.0,Commune de Bni Idder,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.1,tetouan,61.0,102
15710311.0,Commune de Bni Idder,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,2.4,tetouan,61.0,103
15710311.0,Commune de Bni Idder,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,23.2,tetouan,61.0,105
15710311.0,Commune de Bni Idder,Féminin,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,52.6,tetouan,61.0,106
15710311.0,Commune de Bni Idder,Féminin,Niveau d'études dans l'enseignement général (%) - Préscolaire,2.4,tetouan,61.0,108
15710311.0,Commune de Bni Idder,Féminin,Niveau d'études dans l'enseignement général (%) - Primaire,30.0,tetouan,61.0,107
15710311.0,Commune de Bni Idder,Féminin,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,10.0,tetouan,61.0,109
15710311.0,Commune de Bni Idder,Féminin,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,3.9,tetouan,61.0,110
15710311.0,Commune de Bni Idder,Féminin,Niveau d'études dans l'enseignement général (%) - Supérieur,1.0,tetouan,61.0,111
15710305.0,Commune de Bghaghza,Ensemble,Taux de scolarisation des 6-11 ans en 2023/2024 (%),96.8,tetouan,62.0,115
15710305.0,Commune de Bghaghza,Ensemble,Taux d'analphabétisme des 10 ans et plus (%),33.3,tetouan,62.0,113
15710305.0,Commune de Bghaghza,Ensemble,Taux d'analphabétisme des 15 ans et plus (%),38.4,tetouan,62.0,114
15710305.0,Commune de Bghaghza,Ensemble,Population alphabète de 10 ans et plus,3377.0,tetouan,62.0,112
15710305.0,Commune de Bghaghza,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,99.9,tetouan,62.0,104
15710305.0,Commune de Bghaghza,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.1,tetouan,62.0,102
15710305.0,Commune de Bghaghza,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,2.5,tetouan,62.0,103
15710305.0,Commune de Bghaghza,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,32.1,tetouan,62.0,105
15710305.0,Commune de Bghaghza,Ensemble,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,56.7,tetouan,62.0,106
15710305.0,Commune de Bghaghza,Ensemble,Niveau d'études dans l'enseignement général (%) - Préscolaire,2.0,tetouan,62.0,108
15710305.0,Commune de Bghaghza,Ensemble,Niveau d'études dans l'enseignement général (%) - Primaire,27.0,tetouan,62.0,107
15710305.0,Commune de Bghaghza,Ensemble,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,10.1,tetouan,62.0,109
15710305.0,Commune de Bghaghza,Ensemble,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,2.9,tetouan,62.0,110
15710305.0,Commune de Bghaghza,Ensemble,Niveau d'études dans l'enseignement général (%) - Supérieur,1.3,tetouan,62.0,111
15710305.0,Commune de Bghaghza,Masculin,Taux de scolarisation des 6-11 ans en 2023/2024 (%),96.9,tetouan,62.0,115
15710305.0,Commune de Bghaghza,Masculin,Taux d'analphabétisme des 10 ans et plus (%),18.2,tetouan,62.0,113
15710305.0,Commune de Bghaghza,Masculin,Taux d'analphabétisme des 15 ans et plus (%),20.8,tetouan,62.0,114
15710305.0,Commune de Bghaghza,Masculin,Population alphabète de 10 ans et plus,2139.0,tetouan,62.0,112
15710305.0,Commune de Bghaghza,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,99.9,tetouan,62.0,104
15710305.0,Commune de Bghaghza,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.1,tetouan,62.0,102
15710305.0,Commune de Bghaghza,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,2.3,tetouan,62.0,103
15710305.0,Commune de Bghaghza,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,23.8,tetouan,62.0,105
15710305.0,Commune de Bghaghza,Masculin,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,59.5,tetouan,62.0,106
15710305.0,Commune de Bghaghza,Masculin,Niveau d'études dans l'enseignement général (%) - Préscolaire,2.1,tetouan,62.0,108
15710305.0,Commune de Bghaghza,Masculin,Niveau d'études dans l'enseignement général (%) - Primaire,24.6,tetouan,62.0,107
15710305.0,Commune de Bghaghza,Masculin,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,10.0,tetouan,62.0,109
15710305.0,Commune de Bghaghza,Masculin,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,2.7,tetouan,62.0,110
15710305.0,Commune de Bghaghza,Masculin,Niveau d'études dans l'enseignement général (%) - Supérieur,1.1,tetouan,62.0,111
15710305.0,Commune de Bghaghza,Féminin,Taux de scolarisation des 6-11 ans en 2023/2024 (%),96.7,tetouan,62.0,115
15710305.0,Commune de Bghaghza,Féminin,Taux d'analphabétisme des 10 ans et plus (%),49.4,tetouan,62.0,113
15710305.0,Commune de Bghaghza,Féminin,Taux d'analphabétisme des 15 ans et plus (%),57.5,tetouan,62.0,114
15710305.0,Commune de Bghaghza,Féminin,Population alphabète de 10 ans et plus,1238.0,tetouan,62.0,112
15710305.0,Commune de Bghaghza,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,99.9,tetouan,62.0,104
15710305.0,Commune de Bghaghza,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.1,tetouan,62.0,102
