territoire_id,indicateur,valeur,indicateur_id
34,MPI,0.0099753802642226,496
35,MPI,0.0121877435594797,496
36,MPI,0.0091855665668845,496
37,MPI,0.0171141531318426,496
38,MPI,0.0374388732016087,496
39,MPI,0.0708955228328705,496
40,MPI,0.0174851827323437,496
41,MPI,0.033824410289526,496
42,MPI,0.0218953546136618,496
43,MPI,0.0504878908395767,496
44,MPI,0.0230376552790403,496
45,MPI,0.0282171294093132,496
46,MPI,0.0163359511643648,496
47,MPI,0.0161998998373747,496
48,MPI,0.011217013001442,496
49,MPI,0.0363998860120773,496
50,MPI,0.0308966245502234,496
51,MPI,0.0116524891927838,496
52,MPI,0.0189465377479792,496
53,MPI,0.057823434472084,496
54,MPI,0.05250284075737,496
55,MPI,0.0475891083478928,496
56,MPI,0.0856138914823532,496
57,MPI,0.0580435134470463,496
58,MPI,0.0159364696592093,496
59,MPI,0.0226991008967161,496
60,MPI,0.0615990459918976,496
61,MPI,0.0687348023056984,496
62,MPI,0.0750360786914825,496
63,MPI,0.0478413589298725,496
64,MPI,0.0379331931471825,496
65,MPI,0.0416615568101406,496
66,MPI,0.121790319681168,496
67,MPI,0.0148230940103531,496
68,MPI,0.0623071901500225,496
69,MPI,0.019572801887989,496
70,MPI,0.0304622258991003,496
71,MPI,0.0481565780937672,496
72,MPI,0.167051330208778,496
73,MPI,0.0392354503273964,496
74,MPI,0.0178765077143908,496
75,MPI,0.0211433377116919,496
76,MPI,0.0432166419923306,496
77,MPI,0.0363341234624386,496
78,MPI,0.0219737179577351,496
79,MPI,0.0377619974315167,496
80,MPI,0.0142132136970758,496
81,MPI,0.0148776927962899,496
82,MPI,0.0403326824307442,496
83,MPI,0.0334233939647675,496
84,MPI,0.0569103695452213,496
85,MPI,0.0923084989190102,496
86,MPI,0.0724893361330032,496
87,MPI,0.102938093245029,496
88,MPI,0.0480794049799442,496
89,MPI,0.083144374191761,496
90,MPI,0.0622822679579258,496
91,MPI,0.106317766010761,496
92,MPI,0.100200027227402,496
93,MPI,0.0291697103530169,496
94,MPI,0.0647967681288719,496
95,MPI,0.0989614799618721,496
96,MPI,0.0465054959058762,496
97,MPI,0.068441316485405,496
98,MPI,0.0722636356949806,496
99,MPI,0.0128764118999243,496
100,MPI,0.0234094075858593,496
101,MPI,0.0235968511551619,496
102,MPI,0.0165511760860682,496
103,MPI,0.0163573659956455,496
104,MPI,0.0644457712769508,496
105,MPI,0.0791277214884758,496
106,MPI,0.0694097876548767,496
107,MPI,0.0417582429945469,496
108,MPI,0.136100977659225,496
109,MPI,0.0975952222943306,496
110,MPI,0.063458576798439,496
111,MPI,0.0366218909621239,496
112,MPI,0.0250415448099375,496
113,MPI,0.0393602550029755,496
114,MPI,0.0604096204042435,496
115,MPI,0.0979225337505341,496
116,MPI,0.0292173437774181,496
117,MPI,0.0832705050706863,496
118,MPI,0.0227913502603769,496
119,MPI,0.0236247405409813,496
120,MPI,0.0654526874423027,496
121,MPI,0.0968490317463875,496
122,MPI,0.0628733634948731,496
123,MPI,0.0633991584181786,496
124,MPI,0.109383694827557,496
125,MPI,0.0583539120852947,496
126,MPI,0.0417479388415813,496
127,MPI,0.0817161723971367,496
128,MPI,0.0960552096366882,496
129,MPI,0.0360601767897606,496
130,MPI,0.0576872900128365,496
131,MPI,0.045224767178297,496
132,MPI,0.135356262326241,496
133,MPI,0.0900499597191811,496
134,MPI,0.0598791912198067,496
135,MPI,0.0088718831539154,496
136,MPI,0.0224217567592859,496
137,MPI,0.0505612231791019,496
138,MPI,0.0439979434013367,496
139,MPI,0.0423042476177216,496
140,MPI,0.070414774119854,496
141,MPI,0.118324220180511,496
142,MPI,0.0356778055429459,496
143,MPI,0.0461353473365307,496
144,MPI,0.0676398202776909,496
145,MPI,0.0556294582784176,496
146,MPI,0.061748493462801,496
147,MPI,0.0827090665698052,496
148,MPI,0.0411012694239616,496
149,MPI,0.022649371996522,496
150,MPI,0.0466529689729214,496
151,MPI,0.0687739253044128,496
152,MPI,0.0825197249650955,496
153,MPI,0.0644045919179916,496
154,MPI,0.0598802827298641,496
155,MPI,0.0817925110459328,496
156,MPI,0.0614190101623535,496
157,MPI,0.0630057603120804,496
