territoire_id,indicateur,valeur,indicateur_id
2,MPI_2014,0.0201962571591139,526
34,MPI_2014,0.0168203953653574,526
35,MPI_2014,0.0197742246091366,526
36,MPI_2014,0.0212258920073509,526
37,MPI_2014,0.0447133742272854,526
38,MPI_2014,0.107936136424541,526
39,MPI_2014,0.118343815207481,526
40,MPI_2014,0.0575384460389614,526
41,MPI_2014,0.117515161633492,526
42,MPI_2014,0.041245199739933,526
43,MPI_2014,0.0798521935939789,526
44,MPI_2014,0.133787497878075,526
45,MPI_2014,0.0735939145088196,526
3,MPI_2014,0.023873234167695,526
46,MPI_2014,0.023900868371129,526
47,MPI_2014,0.0239555705338717,526
48,MPI_2014,0.0157484412193298,526
49,MPI_2014,0.0824767500162125,526
50,MPI_2014,0.0655193254351616,526
4,MPI_2014,0.0517081208527088,526
51,MPI_2014,0.0191762577742338,526
52,MPI_2014,0.0551075302064419,526
53,MPI_2014,0.151354655623436,526
54,MPI_2014,0.221753522753716,526
55,MPI_2014,0.0992639884352684,526
56,MPI_2014,0.153706640005112,526
57,MPI_2014,0.225143879652023,526
58,MPI_2014,0.0724408030509949,526
59,MPI_2014,0.0835915431380272,526
60,MPI_2014,0.203051552176476,526
61,MPI_2014,0.208503246307373,526
62,MPI_2014,0.234555497765541,526
63,MPI_2014,0.171289339661598,526
64,MPI_2014,0.119700789451599,526
65,MPI_2014,0.137023225426674,526
66,MPI_2014,0.324663937091827,526
67,MPI_2014,0.0239450298249722,526
68,MPI_2014,0.141652539372444,526
69,MPI_2014,0.0619970820844173,526
70,MPI_2014,0.0720498561859131,526
71,MPI_2014,0.143652275204659,526
72,MPI_2014,0.280469626188278,526
5,MPI_2014,0.08377455919981,526
73,MPI_2014,0.0805668979883194,526
74,MPI_2014,0.0356832556426525,526
75,MPI_2014,0.0585618279874325,526
76,MPI_2014,0.131075382232666,526
77,MPI_2014,0.129588857293129,526
78,MPI_2014,0.0813040882349014,526
79,MPI_2014,0.0597784034907818,526
6,MPI_2014,0.0655018463730812,526
80,MPI_2014,0.0223228540271521,526
81,MPI_2014,0.021485198289156,526
82,MPI_2014,0.0730845853686333,526
83,MPI_2014,0.0797076523303986,526
84,MPI_2014,0.099225327372551,526
85,MPI_2014,0.13206759095192,526
86,MPI_2014,0.188225284218788,526
87,MPI_2014,0.165979877114296,526
88,MPI_2014,0.154203459620476,526
89,MPI_2014,0.147323608398438,526
90,MPI_2014,0.147440060973167,526
91,MPI_2014,0.132505610585213,526
92,MPI_2014,0.130842745304108,526
93,MPI_2014,0.0647945255041122,526
94,MPI_2014,0.104440353810787,526
95,MPI_2014,0.158970341086388,526
96,MPI_2014,0.132644966244698,526
97,MPI_2014,0.10276348143816,526
98,MPI_2014,0.136004462838173,526
7,MPI_2014,0.0739886090159416,526
99,MPI_2014,0.0166325680911541,526
100,MPI_2014,0.0296939071267843,526
101,MPI_2014,0.0246121101081371,526
102,MPI_2014,0.0201401356607676,526
103,MPI_2014,0.0284364186227322,526
104,MPI_2014,0.0862771570682526,526
105,MPI_2014,0.110033422708511,526
106,MPI_2014,0.133204773068428,526
107,MPI_2014,0.128178164362907,526
108,MPI_2014,0.242175444960594,526
109,MPI_2014,0.141389802098274,526
110,MPI_2014,0.154507741332054,526
111,MPI_2014,0.0874025374650955,526
112,MPI_2014,0.0304620563983917,526
113,MPI_2014,0.0547651350498199,526
114,MPI_2014,0.0973098427057266,526
115,MPI_2014,0.150617510080338,526
116,MPI_2014,0.0521598719060421,526
117,MPI_2014,0.115076050162315,526
118,MPI_2014,0.0404510870575905,526
119,MPI_2014,0.033365111798048,526
120,MPI_2014,0.116207741200924,526
121,MPI_2014,0.128491878509521,526
122,MPI_2014,0.119706504046917,526
123,MPI_2014,0.109406687319279,526
124,MPI_2014,0.110812209546566,526
125,MPI_2014,0.151941522955894,526
126,MPI_2014,0.0734696835279465,526
127,MPI_2014,0.137873902916908,526
128,MPI_2014,0.141719132661819,526
129,MPI_2014,0.0816635563969612,526
130,MPI_2014,0.0667064934968948,526
131,MPI_2014,0.0836601853370667,526
132,MPI_2014,0.146214708685875,526
133,MPI_2014,0.112572528421879,526
134,MPI_2014,0.0938270762562752,526
8,MPI_2014,0.102904573082924,526
135,MPI_2014,0.0181788299232721,526
136,MPI_2014,0.0479543618857861,526
137,MPI_2014,0.0817779749631882,526
138,MPI_2014,0.0946425944566727,526
139,MPI_2014,0.148477390408516,526
140,MPI_2014,0.116480030119419,526
141,MPI_2014,0.203752309083939,526
142,MPI_2014,0.0814166218042374,526
143,MPI_2014,0.15158323943615,526
144,MPI_2014,0.103075295686722,526
145,MPI_2014,0.108816631138325,526
146,MPI_2014,0.131359428167343,526
147,MPI_2014,0.102036811411381,526
148,MPI_2014,0.0787716060876846,526
149,MPI_2014,0.125094264745712,526
150,MPI_2014,0.086263544857502,526
151,MPI_2014,0.107626177370548,526
152,MPI_2014,0.130606457591057,526
153,MPI_2014,0.118563748896122,526
154,MPI_2014,0.0925605148077011,526
155,MPI_2014,0.0801909863948822,526
